{ajj, dda, feb, cac, bce, ebd}
{ajj, dda, fcd, eac, cbe, beb}
{dda, bce, cab, ebd, fej, ajc}
{cdb, eje, bbc, dca, aad, fej}
{abb, dda, bec, eje, fcd, caj}
{cdb, eaa, bce, dbd, fej, ajc}
{cdb, ebd, bej, faa, dce, ajc}
{cdb, eaa, bbd, dce, aej, fjc}
{cdb, eje, abd, dca, bej, fac}
{abd, cdc, bce, faa, dej, ejb}
{abd, cdc, bej, faa, dce, ejb}
{cdc, ebb, bce, faa, aej, djd}
{dda, fcd, cbe, ajc, beb, eaj}
{cdb, eje, dca, aad, bej, fbc}
{ajj, feb, cdc, eaa, bce, dbd}
{abb, dda, eje, cac, fcd, bej}
{abb, cdc, eaa, bce, fej, djd}
{dda, bce, cab, ebd, aej, fjc}
{abb, eje, cdc, dca, bad, fej}
{bcb, eje, abd, cdc, faa, dej}
{dda, eje, abc, fcd, caj, beb}
{ajj, feb, cdc, eaa, bbd, dce}
{ajj, cdb, ded, eaa, bce, fbc}
{ajj, cdb, ded, bce, faa, ebc}
{dda, bad, ecb, cbe, fej, ajc}
{cdb, eaa, bce, fbc, aej, djd}
{dda, abd, cac, bce, fej, ejb}
{cdb, abc, eaa, bce, fej, djd}
{cdb, eaa, bce, dbd, aej, fjc}
{cdb, abd, eaa, bce, dej, fjc}
{cdb, eaa, bbd, dce, fej, ajc}
{dda, feb, bce, ebd, ajc, caj}
{cdb, eje, abc, dca, bad, fej}
{cdc, bbd, faa, aej, dce, ejb}
{cdb, bce, faa, ebc, aej, djd}
{cdb, eje, dcc, bbd, faa, aej}
{bcb, dda, eje, abd, cac, fej}
{cdb, eje, dca, bbd, aej, fac}
{ajj, cdc, ebd, faa, dce, beb}
{dda, eje, abc, cab, fcd, bej}
{cdc, bce, faa, dbd, aej, ejb}
{cdb, abd, eaa, bej, dce, fjc}
{dda, ecb, aad, bej, cbe, fjc}
{ajj, deb, cdc, bce, ebd, faa}
{ajj, ded, cdc, ebb, bce, faa}
{cdb, eje, dca, bad, fbc, aej}
{dda, bad, ecb, cbe, aej, fjc}
{dda, eje, bbc, cab, fcd, aej}
{cdb, eje, abd, dcc, bej, faa}
{ajj, cdb, bbc, eaa, fef, dce}
{ajj, deb, eaa, cdf, bce, fbc}
{deb, eaa, bce, fdf, cbj, ajc}
{ajj, cdb, bec, faa, dce, ebf}
{ejf, cdb, bbc, faa, dce, aej}
{bec, adf, faa, dce, cbj, ejb}
{abb, eje, cdc, dca, baf, fej}
{ejf, abb, cdc, bej, faa, dce}
{abc, cdf, bej, faa, dce, ejb}
{eje, adf, bbc, dca, cab, fej}
{cba, bce, ddf, aej, fac, ejb}
{abb, eaa, cdf, bej, dce, fjc}
{bcb, eje, cba, ddf, aej, fac}
{eje, abc, dca, cab, bej, fdf}
{adf, cba, bej, dce, fac, ejb}
{cdc, ebb, faa, aej, dce, bjf}
{dda, feb, bce, ebf, ajc, caj}
{eaa, dce, fdf, cbj, ajc, beb}
{bcb, adf, eaa, cbe, dej, fjc}
{adf, cba, bce, dac, fej, ejb}
{adf, cba, dce, beb, fjc, eaj}
{cba, bce, dac, aej, fdf, ejb}
{eje, adf, dca, fac, cbj, beb}
{dda, ebb, bce, fef, ajc, caj}
{dda, ecb, baf, cbe, aej, fjc}
{dda, bce, cab, aej, ebf, fjc}
{ebb, cdf, bej, faa, dce, ajc}
{eje, adf, dca, fbc, caj, beb}
{ajj, deb, cba, bce, eac, fdf}
{abc, cdf, bce, faa, dej, ejb}
{ajj, cdc, faa, dce, ebf, beb}
{ajj, feb, bbc, eaa, cdf, dce}
{cdb, eaa, fbc, dce, aej, bjf}
{ajj, feb, cba, bce, eac, ddf}
{cdb, eaa, bce, fef, ajc, dbj}
{cdb, faa, ebc, dce, aej, bjf}
{ajj, cdb, def, eaa, bce, fbc}
{cdb, bce, faa, ebf, dej, ajc}
{cdb, abc, eaa, dce, fej, bjf}
{adf, dca, bej, cbe, fac, ejb}
{bcb, eje, adf, cba, dej, fac}
{ejf, dda, abc, bce, cab, fej}
{dbc, cdf, bce, faa, aej, ejb}
{ajj, dca, eac, cbe, fdf, beb}
{eje, abc, dca, fdf, caj, beb}
{ajj, cba, eac, dce, fdf, beb}
{ejf, abb, cdc, bce, faa, dej}
{ajj, dda, ebb, cac, bce, fef}
{ebb, cdf, bce, faa, dej, ajc}
{adf, cba, bce, dej, fac, ejb}
{eje, adf, dca, cab, bej, fbc}
{ajj, cdc, ebb, def, bce, faa}
{deb, adf, cba, bce, fjc, eaj}
{cdb, eje, dca, baf, fbc, aej}
{abb, eaa, cdf, bce, dej, fjc}
{feb, eaa, bce, ddf, cbj, ajc}
{ajj, bec, ebb, cdf, faa, dce}
{bbc, cdf, faa, aej, dce, ejb}
{ejf, cdb, abc, bce, faa, dej}
{ajj, dda, feb, cac, bce, ebf}
{eje, feb, adf, bbc, dca, caj}
{dda, abc, bce, fef, ejb, caj}
{bcb, ejf, dda, cbe, aej, fac}
{bcb, eje, abc, cdf, faa, dej}
{bcb, dda, fef, cbe, ajc, eaj}
{ejf, dda, bce, cab, fbc, aej}
{ajj, dda, bce, cab, fef, ebc}
{ajj, deb, cdc, bce, faa, ebf}
{bcb, eje, dbc, cdf, faa, aej}
{bcb, eje, cba, dac, aej, fdf}
{ajj, cdf, faa, ebc, dce, beb}
{eje, adf, dcc, faa, cbj, beb}
{abb, eje, dca, cdf, bej, fac}
{deb, cba, bce, fdf, ajc, eaj}
{ajj, eaa, cdf, fbc, dce, beb}
{ejf, abb, dda, cac, bce, fej}
{ajj, cdb, def, bce, faa, ebc}
{ajj, feb, dbc, eaa, cdf, bce}
{cdb, bej, faa, dce, ebf, ajc}
{adf, dcc, bej, faa, cbe, ejb}
{abb, eje, dca, cac, bej, fdf}
{ejf, cdb, abc, bej, faa, dce}
{ajj, eaa, dcc, cbe, fdf, beb}
{bcb, eje, adf, cba, dac, fej}
{dda, ecb, baf, cbe, fej, ajc}
{bcb, eaa, cbe, ddf, aej, fjc}
{dca, cbe, fdf, ajc, beb, eaj}
{ajj, deb, cdf, bce, faa, ebc}
{bcb, eaa, cbe, dej, fdf, ajc}
{cba, dce, fdf, ajc, beb, eaj}
{ejf, dda, feb, abc, bce, caj}
{bcb, eaa, cbe, ddf, fej, ajc}
{bcb, dda, eje, abc, fef, caj}
{eje, bbc, dca, cab, aej, fdf}
{cdb, eje, abc, dca, baf, fej}
{ajj, cdb, dbc, eaa, bce, fef}
{feb, eaa, cdf, bce, ajc, dbj}
{ajj, bcb, dda, fef, eac, cbe}
{abb, bec, eje, dca, fdf, caj}
{ajj, bec, ecb, faa, cbe, ddf}
{abb, cdc, eaa, dce, fej, bjf}
{ecb, bej, faa, cbe, ddf, ajc}
{adf, dca, cbe, beb, fjc, eaj}
{abb, eje, cdf, dcc, bej, faa}
{feb, cba, bce, ddf, ajc, eaj}
{ejf, cdb, dbc, bce, faa, aej}
{dda, bce, cab, ebf, fej, ajc}
{dda, ecb, cbe, aej, fac, bjf}
{deb, adf, eaa, bce, cbj, fjc}
{adf, eaa, dce, cbj, beb, fjc}
{ajj, bfe, dcc, cab, ebd, fdf}
{ajj, bfe, cac, ecb, dbd, fdf}
{cdb, abc, ffd, dce, bjf, eaj}
{ajj, cdb, bce, ffd, dac, ebf}
{ajj, cfe, ecb, bbd, dac, fdf}
{ajj, ebb, cac, bce, ffd, ddf}
{bfe, abc, fcd, ddf, ejb, caj}
{ajj, bce, ffd, cab, ddf, ebc}
{ajj, cfe, bad, ecb, fbc, ddf}
{bfe, adf, ecb, dbd, caj, fjc}
{ajj, cfd, ebb, bce, ddf, fac}
{bcb, ajj, cfe, eac, dbd, fdf}
{bfe, abd, dcc, fdf, ejb, caj}
{bfe, adf, dbc, fcd, ejb, caj}
{cfe, bad, ecb, fdf, ajc, dbj}
{ajj, cdb, bfe, fcd, dac, ebf}
{ajj, bfe, cdf, ecb, dbd, fac}
{ajj, cdb, ffd, baf, ebc, dce}
{cfd, adf, bce, fac, ejb, dbj}
{ajj, bfe, ebb, cac, fcd, ddf}
{bcb, adf, cfe, fbc, djd, eaj}
{ajj, bcb, cfe, ebd, ddf, fac}
{bfe, cdf, ecb, aad, dbj, fjc}
{adf, bce, ffd, dac, cbj, ejb}
{adf, bbc, ffd, dce, ejb, caj}
{bcb, abc, cfe, fdf, djd, eaj}
{ajj, cfe, ecb, bbd, ddf, fac}
{bcb, eje, abc, ffd, ddf, caj}
{abc, bce, ffd, ddf, ejb, caj}
{ajj, cdb, bfe, fcd, ebc, daf}
{ajj, ebb, cdf, bce, ffd, dac}
{bcb, eje, adf, ffd, dac, cbj}
{bfe, dcc, aad, fdf, cbj, ejb}
{bfe, ecb, dbd, fdf, ajc, caj}
{ajj, cfd, ebb, bce, dac, fdf}
{bfe, ebb, fcd, ddf, ajc, caj}
{bfe, ecb, aad, ddf, cbj, fjc}
{ajj, cdc, ebb, bce, ffd, daf}
{bcb, cfe, dbd, fdf, ajc, eaj}
{ajj, cdc, ebb, ffd, baf, dce}
{bcb, cfd, eje, adf, fac, dbj}
{bfe, abc, ecb, fdf, caj, djd}
{ajj, cfe, ebb, bad, dcc, fdf}
{bcb, ffd, cbe, ddf, ajc, eaj}
{adf, cfe, bad, ecb, dbj, fjc}
{bfe, abd, ecb, ddf, caj, fjc}
{ajj, bcb, ffd, eac, cbe, ddf}
{bfe, adf, cac, fcd, ejb, dbj}
{ajj, cfe, dbc, bad, ecb, fdf}
{bcb, ajj, cfe, ebd, dac, fdf}
{ajj, bfe, cab, fcd, ddf, ebc}
{bfe, adf, fcd, dac, cbj, ejb}
{abb, cdc, ffd, dce, bjf, eaj}
{bcb, eje, adf, dbc, ffd, caj}
{bcb, adf, cfe, dbd, fjc, eaj}
{ajj, bfe, ebb, cdf, fcd, dac}
{bfe, adf, ecb, fbc, caj, djd}
{bcb, eje, adf, cac, ffd, dbj}
{ebb, bce, ffd, ddf, ajc, caj}
{ajj, bfe, cdc, ebb, fcd, daf}
{ajj, cdb, bce, ffd, ebc, daf}
{adf, cac, bce, ffd, ejb, dbj}
{bcb, abd, cfe, ddf, fjc, eaj}
{cfd, abb, bce, ddf, fjc, eaj}
{bfe, adf, ecb, fac, cbj, djd}
{adf, dbc, bce, ffd, ejb, caj}
{ajj, bfe, dca, cac, ebd, fdf}
{ajj, dda, bfe, cac, fcd, ebf}
{ajj, bfe, cdf, dcc, ebd, faa}
{ajj, cfd, dbc, eaa, bce, fdf}
{eje, abd, dcc, fdf, bfa, caj}
{eaa, bce, ffd, ddf, cbj, ajc}
{ajj, bfe, dca, cdf, ebd, fac}
{ajj, cba, bce, ffd, eac, ddf}
{cfe, dca, bbd, fdf, ajc, eaj}
{ajj, cdf, ebd, dce, fac, bfa}
{ejf, dda, abc, bce, ffd, caj}
{cfd, eaa, bce, fdf, ajc, dbj}
{fcd, cbe, ddf, ajc, bfa, eaj}
{ajj, cfd, dda, bce, ebf, fac}
{eje, adf, cac, fcd, bfa, dbj}
{ajj, bbc, cfe, eaa, fcd, ddf}
{eje, adf, fcd, dac, cbj, bfa}
{ejf, dda, bfe, abc, fcd, caj}
{ajj, cfe, dca, bbd, eac, fdf}
{bfe, eaa, cdf, fcd, ajc, dbj}
{bfe, eaa, fcd, ddf, cbj, ajc}
{ajj, bbc, eaa, cdf, ffd, dce}
{ebd, dce, fdf, ajc, bfa, caj}
{ajj, fcd, eac, cbe, ddf, bfa}
{bfe, cba, fcd, ddf, ajc, eaj}
{bfe, abd, dca, cdf, fjc, eaj}
{adf, ebd, dce, bfa, caj, fjc}
{adf, cfe, dca, bbd, fjc, eaj}
{ajj, bfe, cba, fcd, eac, ddf}
{bfe, adf, dca, ebd, caj, fjc}
{abd, cdf, dce, bfa, fjc, eaj}
{eje, dcc, aad, fdf, cbj, bfa}
{dda, bce, ffd, ebf, ajc, caj}
{cfd, adf, eaa, bce, dbj, fjc}
{ajj, bfe, dbc, eaa, cdf, fcd}
{ajj, dda, cac, bce, ffd, ebf}
{ajj, cfd, bce, faa, ddf, ebc}
{ajj, cfe, eaa, dcc, bbd, fdf}
{eje, abc, fcd, ddf, bfa, caj}
{bfe, dca, ebd, fdf, ajc, caj}
{eje, adf, dbc, fcd, bfa, caj}
{cba, bce, ffd, ddf, ajc, eaj}
{ajj, cfd, bbc, eaa, dce, fdf}
{ajj, cfe, dca, bad, ebc, fdf}
{ajj, dda, cfe, fcd, baf, ebc}
{dda, bfe, fcd, ebf, ajc, caj}
{ajj, cac, ebd, dce, fdf, bfa}
{eje, adf, bbc, dca, ffd, caj}
{dda, abc, cfe, fcd, bjf, eaj}
{ajj, dbc, eaa, cdf, bce, ffd}
{ajj, cfd, eaa, bce, fbc, ddf}
{eaa, cdf, bce, ffd, ajc, dbj}
{ejf, cdb, aad, fbc, dce, bfa}
{bfe, abd, cdf, dcc, faa, ejb}
{ejf, cdb, bfe, abd, dcc, faa}
{bfe, dca, ebb, cdf, aad, fjc}
{adf, bbc, cfe, ecb, faa, djd}
{cfe, dca, ebb, bad, fdf, ajc}
{ecb, aad, cbe, ddf, bfa, fjc}
{bcb, ejf, dda, cfe, aad, fbc}
{dda, abd, cfe, ecb, baf, fjc}
{abb, cdc, eaa, ffd, dce, bjf}
{bbc, cfe, dca, aad, fdf, ejb}
{dda, cfe, ebb, fcd, baf, ajc}
{bfe, cba, dcc, aad, fdf, ejb}
{bcb, abc, cfe, eaa, fdf, djd}
{cdb, bfe, dca, aad, ebf, fjc}
{cdb, aad, dce, ebf, bfa, fjc}
{adf, cfe, dca, ebb, bad, fjc}
{ejf, abb, dda, bfe, cac, fcd}
{bcb, dda, cfe, aad, ebf, fjc}
{abc, cfe, dca, bad, fdf, ejb}
{bcb, ejf, dda, abd, cfe, fac}
{dda, bce, ffd, cab, ebf, ajc}
{bcb, adf, cfe, faa, ebc, djd}
{bfe, cba, ecb, aad, ddf, fjc}
{adf, cab, ebd, dce, bfa, fjc}
{adf, cba, bce, ffd, dac, ejb}
{bfe, dca, cdf, aad, fbc, ejb}
{bfe, adf, dca, cab, ebd, fjc}
{dda, abc, cfe, fcd, baf, ejb}
{adf, cfe, dcc, bbd, faa, ejb}
{abb, dda, cfe, fcd, eac, bjf}
{abb, eje, cdc, fcd, daf, bfa}
{bcb, eaa, ffd, cbe, ddf, ajc}
{bcb, abd, cfe, eaa, ddf, fjc}
{cab, ebd, dce, fdf, ajc, bfa}
{cdf, aad, fbc, dce, bfa, ejb}
{eje, bbc, adf, dca, ffd, cab}
{bfe, adf, cba, fcd, dac, ejb}
{bcb, adf, cfe, eaa, fbc, djd}
{ejf, cfd, abb, dda, bce, fac}
{ejf, abb, dda, cac, bce, ffd}
{bfe, cdf, ecb, faa, dbd, ajc}
{cdb, abc, eaa, ffd, dce, bjf}
{adf, cfe, dca, bad, fbc, ejb}
{adf, fcd, dac, cbe, bfa, ejb}
{bcb, cfe, ebd, faa, ddf, ajc}
{bcb, eje, adf, cba, ffd, dac}
{bfe, abd, dca, cac, fdf, ejb}
{eje, abd, dcc, cab, fdf, bfa}
{bfe, abc, cdf, ecb, faa, djd}
{cdb, eje, abc, fcd, daf, bfa}
{ebb, cdf, aad, dce, bfa, fjc}
{adf, cfe, dca, bbd, fac, ejb}
{dda, bfe, cab, fcd, ebf, ajc}
{bfe, dca, cab, ebd, fdf, ajc}
{ejf, dda, bfe, abc, cab, fcd}
{cfd, ebb, bce, faa, ddf, ajc}
{bcb, adf, cfe, eaa, dbd, fjc}
{eje, abc, cab, fcd, ddf, bfa}
{cdb, eje, abc, dca, ffd, baf}
{bcb, cfd, eje, abc, faa, ddf}
{ejf, cdb, bfe, dca, aad, fbc}
{cfd, adf, dbc, bce, faa, ejb}
{bfe, abd, dca, cdf, fac, ejb}
{eje, adf, dbc, cab, fcd, bfa}
{bfe, adf, cba, ecb, fac, djd}
{abd, cdf, dce, fac, bfa, ejb}
{dcc, aad, cbe, fdf, bfa, ejb}
{abb, eje, cdf, fcd, dac, bfa}
{dda, cfe, ecb, aad, fbc, bjf}
{ejf, cdb, abd, dce, fac, bfa}
{cfd, adf, bbc, faa, dce, ejb}
{cfd, abc, bce, faa, ddf, ejb}
{abd, cac, dce, fdf, bfa, ejb}
{bcb, cfe, eaa, dbd, fdf, ajc}
{ejf, cdb, bfe, abd, dca, fac}
{dda, ecb, ffd, baf, cbe, ajc}
{cfd, abb, eaa, bce, ddf, fjc}
{bcb, cfd, eje, adf, dbc, faa}
{abb, eje, cdc, dca, ffd, baf}
{ejf, dda, abc, bce, ffd, cab}
{abb, eje, cac, fcd, ddf, bfa}
{adf, ecb, cbe, fac, bfa, djd}
{cfe, ecb, bbd, faa, ddf, ajc}
{dda, abd, cfe, ecb, fac, bjf}
{ajj, cdb, dbc, eaa, bce, ffd}
{ajj, cdb, bfe, dcc, ebd, faa}
{ajj, dda, bce, ffd, cab, ebc}
{cdb, eaa, bce, ffd, ajc, dbj}
{dda, bfe, ebb, fcd, ajc, caj}
{cdb, abd, dce, bfa, fjc, eaj}
{ajj, cdb, bfe, dbc, eaa, fcd}
{cdb, bfe, eaa, fcd, ajc, dbj}
{ajj, cdb, ebd, dce, fac, bfa}
{ajj, dda, bfe, ebb, cac, fcd}
{ajj, dda, cfe, ecb, bbd, fac}
{ajj, dda, cfe, bad, ecb, fbc}
{ajj, bcb, dda, ffd, eac, cbe}
{dda, bfe, abc, fcd, ejb, caj}
{dda, bfe, ecb, aad, cbj, fjc}
{dda, ebb, bce, ffd, ajc, caj}
{ajj, bcb, dda, cfe, ebd, fac}
{ajj, cfd, dda, ebb, bce, fac}
{dda, abc, bce, ffd, ejb, caj}
{ajj, cdb, bbc, eaa, ffd, dce}
{bcb, dda, eje, abc, ffd, caj}
{bcb, dda, abd, cfe, fjc, eaj}
{ajj, dda, bfe, cab, fcd, ebc}
{cdb, bfe, abd, dca, fjc, eaj}
{ajj, bfe, cdc, ecb, faa, dbd}
{ajj, dda, ebb, cac, bce, ffd}
{bcb, dda, ffd, cbe, ajc, eaj}
{ajj, cdb, bfe, dca, ebd, fac}
{cfd, abb, dda, bce, fjc, eaj}
{dda, bfe, abd, ecb, caj, fjc}
{ajj, cdb, bfe, dcc, faa, ebf}
{ajj, bfe, dbc, cdf, ecb, faa}
{ajj, bbc, cfe, ecb, faa, ddf}
{bfe, abc, dca, fdf, ejb, caj}
{ebb, dce, fdf, ajc, bfa, caj}
{bfe, cdf, ecb, faa, ajc, dbj}
{abb, bfe, dca, cdf, fjc, eaj}
{ajj, bfe, dca, ebb, cdf, fac}
{ajj, ebb, cac, dce, fdf, bfa}
{bfe, ecb, faa, ddf, cbj, ajc}
{ajj, bfe, cba, ecb, dac, fdf}
{ajj, cdb, bfe, dca, ebf, fac}
{bcb, cfe, eaa, fdf, ajc, dbj}
{abb, cdf, dce, bfa, fjc, eaj}
{adf, dce, fac, cbj, bfa, ejb}
{ajj, bfe, cba, ecb, ddf, fac}
{bcb, ajj, cfe, dbc, eaa, fdf}
{bfe, adf, dca, ebb, caj, fjc}
{bfe, dca, ebb, fdf, ajc, caj}
{bfe, adf, dca, fbc, ejb, caj}
{ajj, ecb, dac, cbe, fdf, bfa}
{ajj, bfe, dca, ebb, cac, fdf}
{ajj, bfe, ebb, cdf, dcc, faa}
{ajj, bcb, cfe, eaa, fbc, ddf}
{adf, fbc, dce, bfa, ejb, caj}
{ajj, cdb, dce, ebf, fac, bfa}
{ajj, dda, cfe, ecb, baf, fbc}
{ajj, bcb, dda, cfe, ebf, fac}
{bcb, adf, cfe, eaa, dbj, fjc}
{ajj, cab, ebc, dce, fdf, bfa}
{abc, dce, fdf, bfa, ejb, caj}
{ajj, bfe, dca, cab, ebc, fdf}
{bcb, ajj, cfe, faa, ddf, ebc}
{adf, ebb, dce, bfa, caj, fjc}
{ajj, ebb, cdf, dce, fac, bfa}
{abb, eje, dcc, fdf, bfa, caj}
{bfe, adf, dca, fac, cbj, ejb}
{bfe, adf, dcc, faa, cbj, ejb}
{ajj, ecb, cbe, ddf, fac, bfa}
{deb, abc, cfe, eaa, fcd, bjf}
{ejf, cfd, deb, abc, bce, faa}
{cfd, deb, bce, faa, ebf, ajc}
{ejf, bfe, feb, cba, dcc, aad}
{eje, abc, def, cab, fcd, bfa}
{cfd, abc, def, bce, faa, ejb}
{bcb, cfe, eaa, fef, dbd, ajc}
{bfe, abd, dca, cac, fef, ejb}
{ejf, cfe, dca, aad, fbc, beb}
{bfe, cba, dcc, aad, fef, ejb}
{bcb, ded, cfe, faa, ebf, ajc}
{bbc, cfe, dca, aad, fef, ejb}
{ejf, abd, cfe, dca, fac, beb}
{cfd, feb, abc, eaa, dce, bjf}
{cfe, def, ecb, bbd, faa, ajc}
{bcb, abd, cfe, def, eaa, fjc}
{eje, abd, dcc, cab, fef, bfa}
{dcc, aad, fef, cbe, bfa, ejb}
{feb, abd, cfe, dca, eac, bjf}
{ejf, feb, dcc, aad, cbe, bfa}
{abc, cfe, dca, bad, fef, ejb}
{ejf, feb, bbc, cfe, dca, aad}
{cfd, eje, feb, abc, dca, baf}
{bcb, cfe, def, ebd, faa, ajc}
{bfe, dca, cab, fef, ebd, ajc}
{feb, abd, cfe, eaa, dcc, bjf}
{feb, cfe, dca, bad, ebf, ajc}
{ejf, feb, abc, cfe, dca, bad}
{ejf, cfd, abb, bec, faa, dce}
{ejf, bfe, feb, abd, dca, cac}
{feb, cfe, dca, ebd, baf, ajc}
{cab, fef, ebd, dce, ajc, bfa}
{abb, eje, def, cac, fcd, bfa}
{cfd, ebb, def, bce, faa, ajc}
{cfd, abb, def, eaa, bce, fjc}
{cfd, faa, dce, ebf, ajc, beb}
{bcb, ejf, ded, abc, cfe, faa}
{bcb, def, eaa, ffd, cbe, ajc}
{ejf, cfd, abc, faa, dce, beb}
{ded, abc, cfe, ecb, faa, bjf}
{ejf, feb, abd, cac, dce, bfa}
{bcb, cfd, eje, abc, def, faa}
{feb, cfe, dca, aad, ebc, bjf}
{bfe, cba, def, ecb, aad, fjc}
{def, ecb, aad, cbe, bfa, fjc}
{bcb, abc, cfe, eaa, fef, djd}
{ejf, abd, cfe, dcc, faa, beb}
{cfe, dca, ebb, bad, fef, ajc}
{abd, cac, fef, dce, bfa, ejb}
{cfe, dca, aad, ebf, beb, fjc}
{ajj, cfd, feb, bce, dac, ebf}
{ajj, bfe, cac, ecb, fef, dbd}
{cfd, feb, abc, dce, bjf, eaj}
{bcb, ajj, cfe, fef, ebd, dac}
{ejf, abb, bec, ffd, dce, caj}
{ajj, cfe, fcd, ebc, daf, beb}
{ffd, dce, ebf, ajc, caj, beb}
{bcb, abd, cfe, def, fjc, eaj}
{cfd, abb, def, bce, fjc, eaj}
{bcb, ajj, cfe, fef, eac, dbd}
{ejf, abb, cac, bce, ffd, dej}
{ajj, ded, cfe, ecb, baf, fbc}
{ejf, dbc, bce, ffd, cab, aej}
{bcb, cfd, eje, fbc, aej, daf}
{bfe, abc, ecb, fef, caj, djd}
{bcb, ajj, cfe, def, ebd, fac}
{bcb, ejf, abd, cfe, dac, fej}
{bfe, abd, def, ecb, caj, fjc}
{cfd, abc, bce, daf, fej, ejb}
{bcb, ejf, abd, cfe, dej, fac}
{ecb, ffd, bej, cbe, daf, ajc}
{cfe, ecb, baf, fbc, aej, djd}
{bcb, def, ffd, cbe, ajc, eaj}
{cfe, dbc, ecb, aad, fej, bjf}
{cfe, bad, ecb, fef, ajc, dbj}
{ajj, bfe, dcc, cab, fef, ebd}
{ejf, abc, bce, ffd, cab, dej}
{cfd, bce, fbc, aej, daf, ejb}
{bcb, ejf, cfe, dbc, aad, fej}
{ejf, cfd, abb, bce, dac, fej}
{deb, bfe, fcd, ebf, ajc, caj}
{ejf, abb, bfe, cac, fcd, dej}
{cfd, abb, eac, dce, fej, bjf}
{bfe, cab, fcd, ebf, dej, ajc}
{ajj, deb, cac, bce, ffd, ebf}
{ajj, deb, bfe, cac, fcd, ebf}
{ejf, bfe, feb, dcc, aad, cbj}
{ajj, feb, cfe, bad, dcc, ebf}
{bcb, cfd, eje, abc, daf, fej}
{bcb, cfe, aad, ebf, dej, fjc}
{cfe, ecb, baf, dbd, aej, fjc}
{dcc, ffd, baf, cbe, aej, ejb}
{cfe, ecb, bbd, daf, fej, ajc}
{ajj, cfe, def, bad, ecb, fbc}
{bfe, ecb, fef, dbd, ajc, caj}
{cfe, dbc, fcd, baf, aej, ejb}
{bcb, cfe, ebd, aej, daf, fjc}
{ajj, cfe, def, ecb, bbd, fac}
{ajj, ebb, def, cac, bce, ffd}
{ajj, deb, cfe, fcd, baf, ebc}
{bfe, abd, dcc, fef, ejb, caj}
{cfe, ecb, dbd, aej, fac, bjf}
{ebb, cac, ffd, aej, dce, bjf}
{bcb, ejf, ffd, dac, cbe, aej}
{bcb, ejf, cfe, aad, fbc, dej}
{abd, cfe, dcc, baf, fej, ejb}
{ebb, def, bce, ffd, ajc, caj}
{ejf, bfe, feb, abd, dcc, caj}
{ajj, cfe, ebb, bad, dcc, fef}
{ejf, abb, cac, ffd, bej, dce}
{ajj, cfd, ebb, def, bce, fac}
{ffd, cab, ebc, dce, aej, bjf}
{ejf, abb, cfe, fcd, bej, dac}
{bcb, abc, cfe, fef, eaj, djd}
{abc, cfe, fcd, baf, dej, ejb}
{ajj, cfd, feb, baf, ebc, dce}
{ajj, cac, ffd, dce, ebf, beb}
{abd, cfe, ecb, baf, dej, fjc}
{cfe, ecb, bbd, aej, daf, fjc}
{cfd, ebb, baf, dce, aej, fjc}
{bfe, ebb, def, fcd, ajc, caj}
{ajj, bec, cfe, ebb, fcd, daf}
{cfd, abc, baf, dce, fej, ejb}
{ajj, cfd, dce, ebf, fac, beb}
{cfe, ebb, fcd, dac, aej, bjf}
{ajj, bfe, def, cab, fcd, ebc}
{ejf, bfe, dbc, cab, fcd, aej}
{cfe, ecb, baf, dbd, fej, ajc}
{ejf, deb, abc, bce, ffd, caj}
{feb, abd, cfe, dcc, bjf, eaj}
{ejf, deb, bfe, abc, fcd, caj}
{ejf, cfd, abb, bce, dej, fac}
{ejf, abc, ffd, cab, bej, dce}
{ajj, cfe, fcd, dac, ebf, beb}
{abd, cfe, ecb, dac, fej, bjf}
{ajj, feb, cfe, dcc, ebd, baf}
{bfe, def, ecb, aad, cbj, fjc}
{cfd, ebb, bce, daf, fej, ajc}
{bcb, ajj, def, ffd, eac, cbe}
{cfd, ebb, baf, dce, fej, ajc}
{abc, cfe, fcd, bej, daf, ejb}
{ejf, bfe, abc, cab, fcd, dej}
{bcb, ajj, ded, cfe, ebf, fac}
{ecb, ffd, dac, cbe, aej, bjf}
{ajj, cfd, deb, bce, ebf, fac}
{cfe, ecb, aad, fbc, dej, bjf}
{abc, cfe, ecb, baf, fej, djd}
{cfe, ebb, fcd, bej, daf, ajc}
{ajj, cfd, ebb, bce, fef, dac}
{ajj, cfe, ecb, bbd, fef, dac}
{ejf, cfd, abb, bej, dce, fac}
{abd, cfe, ecb, bej, daf, fjc}
{bcb, cfe, fef, dbd, ajc, eaj}
{ecb, ffd, baf, cbe, dej, ajc}
{ejf, abc, ffd, dce, caj, beb}
{abb, cfe, fcd, eac, dej, bjf}
{ejf, bbc, ffd, cab, dce, aej}
{cfe, ebb, dcc, aad, fej, bjf}
{cfd, abb, eje, dcc, baf, fej}
{ejf, abb, cfe, bad, dcc, fej}
{bcb, cfe, ebd, daf, fej, ajc}
{ffd, cab, bej, dce, ebf, ajc}
{bcb, eje, abc, def, ffd, caj}
{bfe, dcc, aad, fef, cbj, ejb}
{ajj, cfd, feb, bce, ebc, daf}
{deb, bce, ffd, ebf, ajc, caj}
{abd, cfe, ecb, dej, fac, bjf}
{cfd, ebb, bce, aej, daf, fjc}
{ajj, cfe, dbc, bad, ecb, fef}
